path,avg_anomaly_score,times_flagged_out_of_seeds,sub_category,details
/work/1mxray/Xray/datasets/Padchest/216840111366964013663026955732013108122231214_02-073-198.png,-0.10635928642500041,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 47.4%)"
/work/1mxray/Xray/datasets/Padchest/116140977181574326134901417062730050722_wwm5e2.png,-0.10634985547281794,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 44.0%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient35730/study11/view1_frontal.jpg,-0.10631866421963523,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.7%, Black: 5.3%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient16133/study4/view1_frontal.jpg,-0.10631832638150622,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.8%, Black: 5.5%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient25886/study4/view1_frontal.jpg,-0.10631663398984206,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.0%, Black: 5.3%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013649107288022013094142134701_02-077-083.png,-0.10630225483418387,14,HEAVY_BLACK_TRUNCATED,75.5% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964014008416513202014210094948773_01-164-181.png,-0.10629715087312452,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 39.7%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013916396606442014043105611894_01-183-011.png,-0.1062916885949617,14,HEAVY_BLACK_TRUNCATED,78.8% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964013686042548532013205113255273_02-025-180.png,-0.10619077832576786,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.2%, Black: 44.6%)"
/work/1mxray/Xray/datasets/CXR8/00009621_000.png,-0.10618834388981227,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 53.8%)"
/work/1mxray/Xray/datasets/Padchest/124529758454389296260585244541676012016_jywl2e.png,-0.10615059981477395,14,HEAVY_BLACK_TRUNCATED,75.8% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964014008416513202014189115017353_01-161-149.png,-0.10614242898415618,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 1.3%, Black: 44.8%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012487858717522009224083618159_00-005-020.png,-0.10612795736359483,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 44.3%)"
/work/1mxray/Xray/datasets/CXR8/00019967_011.png,-0.1061135183781537,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 57.9%)"
/work/1mxray/Xray/datasets/CXR8/00007973_000.png,-0.10609429250605025,14,HEAVY_BLACK_TRUNCATED,66.8% black (MinMax)
/work/1mxray/Xray/datasets/CXR8/00027639_002.png,-0.10605098852540862,14,HEAVY_BLACK_TRUNCATED,69.7% black (MinMax)
/work/1mxray/Xray/datasets/CXR8/00018251_005.png,-0.1060307177847066,14,HEAVY_BLACK_TRUNCATED,63.7% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964012989926673512011136093459010_00-147-139.png,-0.10601546742436395,14,HEAVY_BLACK_TRUNCATED,82.0% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712010026113314533_03-120-034.png,-0.10600759949979056,14,HEAVY_BLACK_TRUNCATED,75.2% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712010054104921748_03-170-171.png,-0.10600450781403793,14,HEAVY_BLACK_TRUNCATED,75.1% black (MinMax)
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient17216/study3/view1_frontal.jpg,-0.10595933968685325,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.1%, Black: 5.2%)"
/work/1mxray/Xray/datasets/Padchest/154262327631207826556069037668140301831_nc0m7w.png,-0.10595794354210633,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 49.9%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012922382741642010356124705465_04-000-191.png,-0.10594940607168686,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 46.4%)"
/work/1mxray/Xray/datasets/Padchest/173287706955361007948807688329193396253_57t3mh.png,-0.1059081877425754,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 43.5%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712009309132937622_00-103-125.png,-0.10590441980963486,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 41.1%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient59895/study4/view1_frontal.jpg,-0.10588117882774394,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.4%, Black: 5.6%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012989926673512011098090451044_00-182-100.png,-0.1058781549034996,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 58.9%)"
/work/1mxray/Xray/datasets/Padchest/35551801607306080563038113709458763001_wm5434.png,-0.10587814475395096,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 45.2%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012922382741642010356121416644_04-000-118.png,-0.10587756751281878,14,HEAVY_BLACK_TRUNCATED,70.7% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/145069915053554654854167843412829775733_4uki76.png,-0.10587506474065836,14,HEAVY_BLACK_TRUNCATED,62.6% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964013076187734852011214102530514_00-116-146.png,-0.10586784140117803,14,HEAVY_BLACK_TRUNCATED,61.7% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964012989926673512011159102138690_01-014-084.png,-0.10580507279876879,14,HEAVY_BLACK_TRUNCATED,69.1% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964014008416513202014162102659065_01-197-142.png,-0.1058023230927158,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 45.9%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient43657/study8/view1_frontal.jpg,-0.10579655540731622,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.2%, Black: 5.7%)"
/work/1mxray/Xray/datasets/CXR8/00006512_000.png,-0.10577164134883484,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 2.3%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712009303123058531_00-075-080.png,-0.10569972540374509,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 41.4%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012959786098432011034142452965_00-176-135.png,-0.10569336196440862,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 49.2%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712009295101203065_00-080-137.png,-0.10563983389068711,14,HEAVY_BLACK_TRUNCATED,61.1% black (MinMax)
/work/1mxray/Xray/datasets/CXR8/00018251_008.png,-0.10563119401590226,14,HEAVY_BLACK_TRUNCATED,61.6% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964012989926673512011140122507121_00-150-113.png,-0.10560602236760161,14,HEAVY_BLACK_TRUNCATED,65.2% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964013686042548532013276124146552_02-083-061.png,-0.10560063445451072,14,HEAVY_BLACK_TRUNCATED,73.4% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964014008416513202014149131635832_01-164-056.png,-0.10558804900128058,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 40.0%)"
/work/1mxray/Xray/datasets/Padchest/152174554426993875089451290339332326077_udxgrn.png,-0.1055849993305454,14,HEAVY_BLACK_TRUNCATED,71.3% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712010036123149568_03-167-145.png,-0.10554646175319414,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 42.0%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013076187734852011284123247413_01-000-187.png,-0.10552107599612061,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 46.1%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012283393834152009030131106785_00-010-033.png,-0.105500650461535,14,HEAVY_BLACK_TRUNCATED,77.3% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/63361897730586958655629247385844036189-2_isvp9t.png,-0.10549277959643066,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 48.7%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient16958/study5/view1_frontal.jpg,-0.10549122537269906,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.5%, Black: 5.6%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013451228379692012300094313750_01-125-031.png,-0.10547417451297504,14,HEAVY_BLACK_TRUNCATED,76.5% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/83794018565161372593758676291173242899_xxjtfz.png,-0.10547379973603453,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 52.1%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013217898866992011329130649958_01-025-150.png,-0.10545360180414073,14,HEAVY_BLACK_TRUNCATED,66.5% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964013076187734852011167132228455_01-013-073.png,-0.10540770942460106,14,HEAVY_BLACK_TRUNCATED,66.1% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964012373310883942009120092319116_00-066-140.png,-0.10537563294209062,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 39.8%)"
/work/1mxray/Xray/datasets/Padchest/84792423685050031452518268485424538084_hcli93.png,-0.10535735046958423,14,HEAVY_BLACK_TRUNCATED,64.3% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/248953487851609761074095491747093125229_0bkjsb.png,-0.10535304380731032,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 38.6%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012922382741642010356141752308_03-194-143.png,-0.105333457015822,14,HEAVY_BLACK_TRUNCATED,68.4% black (MinMax)
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient23418/study1/view2_frontal.jpg,-0.10532273494083579,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 9.4%, Black: 5.6%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964014008416513202014211081054404_01-163-077.png,-0.10530400038897376,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.6%, Black: 51.5%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712009343110034914_00-084-105.png,-0.10526437150829301,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 56.0%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013375835044302012144125059586_01-075-090.png,-0.10526139726672033,14,HEAVY_BLACK_TRUNCATED,74.4% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964013217898866992011363132217754_01-008-096.png,-0.10525244831721207,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 36.5%)"
/work/1mxray/Xray/datasets/Padchest/125783831617857837299658209200684927094_mi2dty.png,-0.1052504652944746,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 43.4%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient07228/study1/view1_frontal.jpg,-0.10522768707514239,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.6%, Black: 5.7%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712010008131753020_02-124-016.png,-0.10522293127116959,14,HEAVY_BLACK_TRUNCATED,78.1% black (MinMax)
/work/1mxray/Xray/datasets/CXR8/00009539_000.png,-0.10521149226299227,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 0.3%)"
/work/1mxray/Xray/datasets/Padchest/284813942659072790060972412633254288257_xlyio3.png,-0.10519859570540353,14,HEAVY_BLACK_TRUNCATED,72.2% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/33719044399008761044531514783379630145_50uclf.png,-0.10517544251286592,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 41.9%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712010047130532689_03-165-017.png,-0.1051611167927508,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 42.4%)"
/work/1mxray/Xray/datasets/Padchest/124325710350697862922545576957065041582_oqd7s4.png,-0.10509936993364229,14,HEAVY_BLACK_TRUNCATED,74.8% black (MinMax)
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient05225/study5/view1_frontal.jpg,-0.10508245399091261,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.4%, Black: 5.7%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013076187734852011241124928570_00-116-097.png,-0.10504711353831286,14,HEAVY_BLACK_TRUNCATED,69.5% black (MinMax)
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient27281/study3/view1_frontal.jpg,-0.10504049476832408,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 10.6%, Black: 5.7%)"
/work/1mxray/Xray/datasets/CXR8/00025932_001.png,-0.10502984720142616,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 56.5%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient36526/study14/view1_frontal.jpg,-0.105028520054354,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.0%, Black: 5.4%)"
/work/1mxray/Xray/datasets/CXR8/00002376_002.png,-0.10502851888972702,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 0.0%)"
/work/1mxray/Xray/datasets/Padchest/30146896702271644537690752503942058_bgk0q7.png,-0.10502807081486264,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 44.0%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013686042548532013274135902251_02-080-033.png,-0.10502587406928734,14,HEAVY_BLACK_TRUNCATED,79.2% black (MinMax)
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient02544/study16/view1_frontal.jpg,-0.10501033134059558,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.6%, Black: 5.5%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013217898866992011357123155438_01-009-089.png,-0.10499786569381434,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 50.2%)"
/work/1mxray/Xray/datasets/CXR8/00002720_002.png,-0.10497865882610384,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 4.3%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012373310883942009098121337230_00-063-154.png,-0.1049567751002282,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 39.8%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012339356563862009056134953352_00-056-117.png,-0.10487967007457881,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 49.6%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013590140476722013067144813631_02-046-041.png,-0.10487044440288454,14,HEAVY_BLACK_TRUNCATED,77.5% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964012819207061112010298145544882_04-018-027.png,-0.1048435385406178,14,HEAVY_BLACK_TRUNCATED,61.9% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964012922382741642010363085419567_03-199-048.png,-0.10483565534022664,14,HEAVY_BLACK_TRUNCATED,66.5% black (MinMax)
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient33374/study17/view1_frontal.jpg,-0.10480959152598722,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.2%, Black: 5.9%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964014008416513202014184085121508_01-164-113.png,-0.10480814867470958,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 38.3%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712010064112020646_03-156-055.png,-0.10475839981327344,14,HEAVY_BLACK_TRUNCATED,61.6% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/221317930150565763400313734207949584540_a4o5cg.png,-0.10474895639026763,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.4%, Black: 42.2%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013451228379692012291122520310_01-122-169.png,-0.10474410163231547,14,HEAVY_BLACK_TRUNCATED,79.6% black (MinMax)
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient16067/study3/view1_frontal.jpg,-0.104686627627003,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.5%, Black: 4.8%)"
/work/1mxray/Xray/datasets/CXR8/00019144_002.png,-0.10468630977909123,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 16.3%, Black: 2.3%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient20927/study22/view1_frontal.jpg,-0.1046477055571901,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.3%, Black: 5.6%)"
/work/1mxray/Xray/datasets/Padchest/100140458098038569564326243912834075114_v54kq6.png,-0.10460983638811945,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 48.7%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712009327134004935_00-108-101.png,-0.10459880004243408,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 53.9%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013076187734852011193102444108_00-144-176.png,-0.10458898112046831,14,HEAVY_BLACK_TRUNCATED,64.3% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712010022101932440_03-121-045.png,-0.10458745285429205,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 3.4%, Black: 59.7%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012819207061112010235092449321_02-122-148.png,-0.10457477584716436,14,HEAVY_BLACK_TRUNCATED,67.1% black (MinMax)
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient43201/study3/view1_frontal.jpg,-0.10453596763926913,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.4%, Black: 5.6%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013534861372972013003091305814_02-010-082.png,-0.10448935598851475,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.2%, Black: 41.0%)"
/work/1mxray/Xray/datasets/Padchest/215306116460086032698996883364261722409_2fnlij.png,-0.1044626328764484,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 36.6%)"
/work/1mxray/Xray/datasets/Padchest/215306116460086032698996883364261722409_iurkff.png,-0.1044626328764484,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 36.6%)"
/work/1mxray/Xray/datasets/Padchest/12752243479320241037682_03-121-022.png,-0.10445774824194255,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.2%, Black: 58.8%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013076187734852011259095416280_00-131-040.png,-0.10443372707707632,14,HEAVY_BLACK_TRUNCATED,66.4% black (MinMax)
/work/1mxray/Xray/datasets/CXR8/00019665_001.png,-0.10442456485425941,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 3.3%, Black: 3.0%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012339356563862009056134953352_00-056-094.png,-0.10442319574195598,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 56.8%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013217898866992011360111913897_01-010-115.png,-0.10431565101639038,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 44.0%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712010103102426418_03-177-198.png,-0.104245641312618,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.4%, Black: 40.0%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012768025509942010209144159725_03-141-060.png,-0.1042249622293121,14,HEAVY_BLACK_TRUNCATED,73.1% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/261544332232236401456925436758003155459_6t889c.png,-0.10418007222240101,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 44.1%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712009334103601647_00-104-056.png,-0.10417796804760006,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 35.0%)"
/work/1mxray/Xray/datasets/Padchest/172177074175664978767642670160813125337_u4e851.png,-0.10411156708913083,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 40.5%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient13162/study47/view1_frontal.jpg,-0.10410096688199506,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.3%, Black: 5.2%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013649107288022013107080033671_02-076-116.png,-0.10408511734226789,14,HEAVY_BLACK_TRUNCATED,79.4% black (MinMax)
/work/1mxray/Xray/datasets/CXR8/00003122_004.png,-0.10408292036626854,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 17.7%, Black: 0.0%)"
/work/1mxray/Xray/datasets/CXR8/00001181_000.png,-0.10408199804991394,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 57.8%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012487858717522009217122837531_00-001-101.png,-0.10407992485621523,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.7%, Black: 42.7%)"
/work/1mxray/Xray/datasets/Padchest/12752243479320241946487_03-182-028.png,-0.10407814042734372,14,HEAVY_BLACK_TRUNCATED,63.1% black (MinMax)
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient25979/study8/view1_frontal.jpg,-0.10403168912854485,14,MOSTLY_WHITE,99.6% white (Absolute)
/work/1mxray/Xray/datasets/Padchest/77748374489529874501986825707677933383_tsswrw.png,-0.10394952416349093,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 42.6%)"
/work/1mxray/Xray/datasets/Padchest/1284011361921821080861721922914126011824628_01-188-170.png,-0.10390026697223773,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.8%, Black: 43.3%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012734950068292010155101052730_04-009-191.png,-0.10389818426738621,14,HEAVY_BLACK_TRUNCATED,72.4% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/243142336466728805006939857948168315527_6atn2s.png,-0.10389808806810799,14,HEAVY_BLACK_TRUNCATED,63.8% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964013829543166512013351114558733_02-094-173.png,-0.10389314645700397,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 42.3%)"
/work/1mxray/Xray/datasets/Padchest/24243649581006948184925870546276193520_zva3am.png,-0.10386517726530801,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 49.1%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013076187734852011264092807852_00-139-057.png,-0.10386506454080313,14,HEAVY_BLACK_TRUNCATED,64.6% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712009338091041404_00-088-130.png,-0.10386167197398956,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 44.6%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012734950068292010131124449078_03-151-089.png,-0.1038322276651715,14,HEAVY_BLACK_TRUNCATED,69.0% black (MinMax)
/work/1mxray/Xray/datasets/CXR8/00018458_000.png,-0.10379754065884726,14,HEAVY_BLACK_TRUNCATED,67.3% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/216840111366964013451228379692012292092536765_01-120-052.png,-0.10376229736023301,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 50.1%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013829543166512013353113518642_02-092-196.png,-0.10375928333559281,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 39.5%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013402131755672012187124536676_01-062-065.png,-0.10374622093216192,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 44.4%)"
/work/1mxray/Xray/datasets/Padchest/241535312857509617879685103757910207613_k7q9bc.png,-0.10374309063809185,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 4.4%, Black: 47.1%)"
/work/1mxray/Xray/datasets/CXR8/00001855_032.png,-0.10373145289326266,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 53.4%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712009301135916686_00-081-042.png,-0.10371549498984423,14,HEAVY_BLACK_TRUNCATED,70.1% black (MinMax)
/work/1mxray/Xray/datasets/Padchest/33043767518214400132045094317142646622_gaselr.png,-0.10371360197476091,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 38.7%)"
/work/1mxray/Xray/datasets/Padchest/324754523019762888356210965998597635322_8zpl08.png,-0.10370192290174275,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 41.4%)"
/work/1mxray/Xray/datasets/Padchest/214576689616333704422138296709295444640_ilxibr.png,-0.10362521133214009,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 40.2%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012819207061112010229125447480_02-121-187.png,-0.1036159328114427,14,HEAVY_BLACK_TRUNCATED,67.9% black (MinMax)
/work/1mxray/Xray/datasets/CXR8/00019363_003.png,-0.10356084522982019,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.2%, Black: 2.1%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient18235/study1/view1_frontal.jpg,-0.10353198721779491,14,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.4%, Black: 5.2%)"
